date,crime_type,crime_count
2004-12-01T00:00:00Z,MOTOR VEHICLE THEFT,1843
2004-12-01T00:00:00Z,BATTERY,5877
2004-12-01T00:00:00Z,CRIMINAL DAMAGE,3753
2004-12-01T00:00:00Z,NARCOTICS,4297
2004-12-01T00:00:00Z,BURGLARY,2077
2004-12-01T00:00:00Z,ROBBERY,1364
2004-12-01T00:00:00Z,OTHER OFFENSE,2169
2004-12-01T00:00:00Z,DECEPTIVE PRACTICE,1067
2004-12-01T00:00:00Z,ASSAULT,1869
2004-11-01T00:00:00Z,THEFT,7146
2004-11-01T00:00:00Z,BATTERY,6176
2004-11-01T00:00:00Z,CRIMINAL DAMAGE,4382
2004-11-01T00:00:00Z,OTHER OFFENSE,2201
2004-11-01T00:00:00Z,MOTOR VEHICLE THEFT,1785
2004-11-01T00:00:00Z,NARCOTICS,4666
2004-11-01T00:00:00Z,ASSAULT,2015
2004-11-01T00:00:00Z,ROBBERY,1355
2004-11-01T00:00:00Z,BURGLARY,2162
2004-11-01T00:00:00Z,DECEPTIVE PRACTICE,1019
2004-10-01T00:00:00Z,CRIMINAL DAMAGE,4839
2004-10-01T00:00:00Z,BATTERY,7530
2004-10-01T00:00:00Z,BURGLARY,2121
2004-10-01T00:00:00Z,ASSAULT,2490
2004-10-01T00:00:00Z,ROBBERY,1509
2004-10-01T00:00:00Z,NARCOTICS,5048
2004-10-01T00:00:00Z,OTHER OFFENSE,2377
2004-10-01T00:00:00Z,MOTOR VEHICLE THEFT,1870
2004-10-01T00:00:00Z,THEFT,8434
2004-10-01T00:00:00Z,DECEPTIVE PRACTICE,1059
2004-09-01T00:00:00Z,NARCOTICS,5097
2004-09-01T00:00:00Z,ASSAULT,2684
2004-09-01T00:00:00Z,BATTERY,7775
2004-09-01T00:00:00Z,THEFT,8352
2004-09-01T00:00:00Z,MOTOR VEHICLE THEFT,1815
2004-09-01T00:00:00Z,CRIMINAL DAMAGE,4311
2004-09-01T00:00:00Z,OTHER OFFENSE,2170
2004-09-01T00:00:00Z,ROBBERY,1435
2004-09-01T00:00:00Z,BURGLARY,2199
2004-09-01T00:00:00Z,DECEPTIVE PRACTICE,1025
2004-08-01T00:00:00Z,THEFT,9698
2004-08-01T00:00:00Z,CRIMINAL DAMAGE,4758
2004-08-01T00:00:00Z,OTHER OFFENSE,2457
2004-08-01T00:00:00Z,ROBBERY,1415
2004-08-01T00:00:00Z,NARCOTICS,4946
2004-08-01T00:00:00Z,BATTERY,7622
2004-08-01T00:00:00Z,ASSAULT,2508
2004-08-01T00:00:00Z,DECEPTIVE PRACTICE,1078
2004-08-01T00:00:00Z,BURGLARY,2235
2004-08-01T00:00:00Z,MOTOR VEHICLE THEFT,1916
2004-07-01T00:00:00Z,BATTERY,8052
2004-07-01T00:00:00Z,NARCOTICS,4583
2004-07-01T00:00:00Z,BURGLARY,2278
2004-07-01T00:00:00Z,ASSAULT,2718
2004-07-01T00:00:00Z,CRIMINAL DAMAGE,4751
2004-07-01T00:00:00Z,THEFT,9765
2004-07-01T00:00:00Z,ROBBERY,1495
2004-07-01T00:00:00Z,MOTOR VEHICLE THEFT,1960
2004-07-01T00:00:00Z,OTHER OFFENSE,2223
2004-07-01T00:00:00Z,DECEPTIVE PRACTICE,1052
2004-06-01T00:00:00Z,THEFT,8211
2004-06-01T00:00:00Z,NARCOTICS,4249
2004-06-01T00:00:00Z,BATTERY,8305
2004-06-01T00:00:00Z,BURGLARY,2096
2004-06-01T00:00:00Z,MOTOR VEHICLE THEFT,1922
2004-06-01T00:00:00Z,ROBBERY,1335
2004-06-01T00:00:00Z,CRIMINAL DAMAGE,4676
2004-06-01T00:00:00Z,OTHER OFFENSE,2366
2004-06-01T00:00:00Z,ASSAULT,2752
2004-06-01T00:00:00Z,DECEPTIVE PRACTICE,1042
2004-05-01T00:00:00Z,THEFT,7524
2004-05-01T00:00:00Z,DECEPTIVE PRACTICE,1029
2004-05-01T00:00:00Z,NARCOTICS,4495
2004-05-01T00:00:00Z,BATTERY,8415
2004-05-01T00:00:00Z,CRIMINAL DAMAGE,4501
2004-05-01T00:00:00Z,ROBBERY,1394
2004-05-01T00:00:00Z,OTHER OFFENSE,2495
2004-05-01T00:00:00Z,ASSAULT,2771
2004-05-01T00:00:00Z,MOTOR VEHICLE THEFT,1886
2004-05-01T00:00:00Z,BURGLARY,1976
2004-04-01T00:00:00Z,THEFT,6913
2004-04-01T00:00:00Z,CRIMINAL DAMAGE,4340
2004-04-01T00:00:00Z,NARCOTICS,4825
2004-04-01T00:00:00Z,OTHER OFFENSE,2427
2004-04-01T00:00:00Z,BATTERY,7319
2004-04-01T00:00:00Z,ROBBERY,1142
2004-04-01T00:00:00Z,BURGLARY,1847
2004-04-01T00:00:00Z,ASSAULT,2388
2004-04-01T00:00:00Z,DECEPTIVE PRACTICE,1041
2004-04-01T00:00:00Z,MOTOR VEHICLE THEFT,1868
2004-03-01T00:00:00Z,THEFT,7256
2004-03-01T00:00:00Z,ROBBERY,1226
2004-03-01T00:00:00Z,MOTOR VEHICLE THEFT,1854
2004-03-01T00:00:00Z,BATTERY,7549
2004-03-01T00:00:00Z,CRIMINAL DAMAGE,4472
2004-03-01T00:00:00Z,OTHER OFFENSE,2718
2004-03-01T00:00:00Z,NARCOTICS,5016
2004-03-01T00:00:00Z,ASSAULT,2576
2004-03-01T00:00:00Z,BURGLARY,1842
2004-03-01T00:00:00Z,DECEPTIVE PRACTICE,1053
2004-02-01T00:00:00Z,OTHER OFFENSE,2489
2004-02-01T00:00:00Z,BATTERY,6265
2004-02-01T00:00:00Z,THEFT,6065
2004-02-01T00:00:00Z,CRIMINAL DAMAGE,3284
2004-02-01T00:00:00Z,MOTOR VEHICLE THEFT,1597
2004-02-01T00:00:00Z,ASSAULT,2060
2004-02-01T00:00:00Z,BURGLARY,1570
2004-02-01T00:00:00Z,ROBBERY,1026
2004-02-01T00:00:00Z,NARCOTICS,5020
2004-02-01T00:00:00Z,DECEPTIVE PRACTICE,914
2004-01-01T00:00:00Z,OTHER OFFENSE,2638
2004-01-01T00:00:00Z,BATTERY,6084
2004-01-01T00:00:00Z,ASSAULT,1953
2004-01-01T00:00:00Z,NARCOTICS,4750
2004-01-01T00:00:00Z,THEFT,6485
2004-01-01T00:00:00Z,CRIMINAL DAMAGE,3378
2004-01-01T00:00:00Z,ROBBERY,1253
2004-01-01T00:00:00Z,MOTOR VEHICLE THEFT,1728
2004-01-01T00:00:00Z,BURGLARY,1732
2004-01-01T00:00:00Z,DECEPTIVE PRACTICE,1077
2003-12-01T00:00:00Z,DECEPTIVE PRACTICE,1053
2003-12-01T00:00:00Z,THEFT,7461
2003-12-01T00:00:00Z,CRIMINAL DAMAGE,3928
2003-12-01T00:00:00Z,BURGLARY,2045
2003-12-01T00:00:00Z,ROBBERY,1428
2003-12-01T00:00:00Z,BATTERY,6112
2003-12-01T00:00:00Z,NARCOTICS,3992
2003-12-01T00:00:00Z,ASSAULT,2055
2003-12-01T00:00:00Z,OTHER OFFENSE,2247
2003-12-01T00:00:00Z,MOTOR VEHICLE THEFT,1882
2003-11-01T00:00:00Z,CRIMINAL DAMAGE,4427
2003-11-01T00:00:00Z,ASSAULT,2150
2003-11-01T00:00:00Z,ROBBERY,1410
2003-11-01T00:00:00Z,NARCOTICS,4700
2003-11-01T00:00:00Z,DECEPTIVE PRACTICE,1000
2003-11-01T00:00:00Z,BATTERY,6566
2003-11-01T00:00:00Z,BURGLARY,2065
2003-11-01T00:00:00Z,THEFT,7612
2003-11-01T00:00:00Z,MOTOR VEHICLE THEFT,1873
2003-11-01T00:00:00Z,OTHER OFFENSE,2283
2003-10-01T00:00:00Z,BURGLARY,2302
2003-10-01T00:00:00Z,CRIMINAL DAMAGE,4809
2003-10-01T00:00:00Z,BATTERY,7762
2003-10-01T00:00:00Z,OTHER OFFENSE,2455
2003-10-01T00:00:00Z,THEFT,8612
2003-10-01T00:00:00Z,NARCOTICS,5812
2003-10-01T00:00:00Z,ROBBERY,1662
2003-10-01T00:00:00Z,ASSAULT,2575
2003-10-01T00:00:00Z,MOTOR VEHICLE THEFT,1895
2003-10-01T00:00:00Z,DECEPTIVE PRACTICE,1068
2003-09-01T00:00:00Z,THEFT,8515
2003-09-01T00:00:00Z,BATTERY,7496
2003-09-01T00:00:00Z,CRIMINAL DAMAGE,4513
2003-09-01T00:00:00Z,NARCOTICS,4822
2003-09-01T00:00:00Z,ROBBERY,1579
2003-09-01T00:00:00Z,BURGLARY,2220
2003-09-01T00:00:00Z,ASSAULT,2702
2003-09-01T00:00:00Z,MOTOR VEHICLE THEFT,1917
2003-09-01T00:00:00Z,OTHER OFFENSE,2287
2003-09-01T00:00:00Z,DECEPTIVE PRACTICE,1042
2003-08-01T00:00:00Z,CRIMINAL DAMAGE,4912
2003-08-01T00:00:00Z,BATTERY,8233
2003-08-01T00:00:00Z,NARCOTICS,4722
2003-08-01T00:00:00Z,THEFT,9541
2003-08-01T00:00:00Z,ASSAULT,2815
2003-08-01T00:00:00Z,ROBBERY,1710
2003-08-01T00:00:00Z,BURGLARY,2269
2003-08-01T00:00:00Z,OTHER OFFENSE,2637
2003-08-01T00:00:00Z,MOTOR VEHICLE THEFT,1942
2003-08-01T00:00:00Z,DECEPTIVE PRACTICE,1093
2003-07-01T00:00:00Z,BATTERY,8443
2003-07-01T00:00:00Z,THEFT,9661
2003-07-01T00:00:00Z,CRIMINAL DAMAGE,4821
2003-07-01T00:00:00Z,ROBBERY,1629
2003-07-01T00:00:00Z,DECEPTIVE PRACTICE,1059
2003-07-01T00:00:00Z,BURGLARY,2193
2003-07-01T00:00:00Z,NARCOTICS,4075
2003-07-01T00:00:00Z,ASSAULT,2788
2003-07-01T00:00:00Z,MOTOR VEHICLE THEFT,2012
2003-07-01T00:00:00Z,OTHER OFFENSE,2571
2003-06-01T00:00:00Z,OTHER OFFENSE,2453
2003-06-01T00:00:00Z,THEFT,7953
2003-06-01T00:00:00Z,BATTERY,8531
2003-06-01T00:00:00Z,CRIMINAL DAMAGE,4780
2003-06-01T00:00:00Z,NARCOTICS,3980
2003-06-01T00:00:00Z,BURGLARY,2066
2003-06-01T00:00:00Z,MOTOR VEHICLE THEFT,1833
2003-06-01T00:00:00Z,ASSAULT,2612
2003-06-01T00:00:00Z,ROBBERY,1528
2003-06-01T00:00:00Z,DECEPTIVE PRACTICE,1028
2003-05-01T00:00:00Z,THEFT,7829
2003-05-01T00:00:00Z,DECEPTIVE PRACTICE,1086
2003-05-01T00:00:00Z,OTHER OFFENSE,2499
2003-05-01T00:00:00Z,BATTERY,8244
2003-05-01T00:00:00Z,CRIMINAL DAMAGE,4725
2003-05-01T00:00:00Z,ASSAULT,2847
2003-05-01T00:00:00Z,MOTOR VEHICLE THEFT,1838
2003-05-01T00:00:00Z,ROBBERY,1444
2003-05-01T00:00:00Z,NARCOTICS,4412
2003-05-01T00:00:00Z,BURGLARY,2048
2003-04-01T00:00:00Z,ROBBERY,1291
2003-04-01T00:00:00Z,ASSAULT,2445
2003-04-01T00:00:00Z,BATTERY,7639
2003-04-01T00:00:00Z,NARCOTICS,4306
2003-04-01T00:00:00Z,CRIMINAL DAMAGE,5092
2003-04-01T00:00:00Z,THEFT,7556
2003-04-01T00:00:00Z,OTHER OFFENSE,2680
2003-04-01T00:00:00Z,MOTOR VEHICLE THEFT,1809
2003-04-01T00:00:00Z,BURGLARY,2003
2003-04-01T00:00:00Z,DECEPTIVE PRACTICE,1094
2003-03-01T00:00:00Z,BATTERY,7390
2003-03-01T00:00:00Z,BURGLARY,1904
2003-03-01T00:00:00Z,ASSAULT,2443
2003-03-01T00:00:00Z,OTHER OFFENSE,2839
2003-03-01T00:00:00Z,CRIMINAL DAMAGE,4358
2003-03-01T00:00:00Z,THEFT,7393
2003-03-01T00:00:00Z,NARCOTICS,4286
2003-03-01T00:00:00Z,ROBBERY,1306
2003-03-01T00:00:00Z,MOTOR VEHICLE THEFT,1745
2003-03-01T00:00:00Z,DECEPTIVE PRACTICE,1008
2003-02-01T00:00:00Z,THEFT,6290
2003-02-01T00:00:00Z,CRIMINAL DAMAGE,3333
2003-02-01T00:00:00Z,BATTERY,5673
2003-02-01T00:00:00Z,ROBBERY,982
2003-02-01T00:00:00Z,NARCOTICS,4377
2003-02-01T00:00:00Z,OTHER OFFENSE,2488
2003-02-01T00:00:00Z,MOTOR VEHICLE THEFT,1464
2003-02-01T00:00:00Z,ASSAULT,1979
2003-02-01T00:00:00Z,DECEPTIVE PRACTICE,944
2003-02-01T00:00:00Z,BURGLARY,1560
2003-01-01T00:00:00Z,NARCOTICS,4737
2003-01-01T00:00:00Z,CRIMINAL DAMAGE,3679
2003-01-01T00:00:00Z,BATTERY,6115
2003-01-01T00:00:00Z,ASSAULT,2010
2003-01-01T00:00:00Z,ROBBERY,1322
2003-01-01T00:00:00Z,THEFT,7211
2003-01-01T00:00:00Z,MOTOR VEHICLE THEFT,1718
2003-01-01T00:00:00Z,BURGLARY,2008
2003-01-01T00:00:00Z,OTHER OFFENSE,2800
2003-01-01T00:00:00Z,DECEPTIVE PRACTICE,1076
2002-12-01T00:00:00Z,CRIMINAL DAMAGE,3996
2002-12-01T00:00:00Z,THEFT,7611
2002-12-01T00:00:00Z,BATTERY,6506
2002-12-01T00:00:00Z,NARCOTICS,4378
2002-12-01T00:00:00Z,OTHER OFFENSE,2452
2002-12-01T00:00:00Z,MOTOR VEHICLE THEFT,1791
2002-12-01T00:00:00Z,ROBBERY,1525
2002-12-01T00:00:00Z,ASSAULT,2045
2002-12-01T00:00:00Z,DECEPTIVE PRACTICE,1008
2002-12-01T00:00:00Z,BURGLARY,2300
2002-11-01T00:00:00Z,THEFT,7635
2002-11-01T00:00:00Z,CRIMINAL DAMAGE,3992
2002-11-01T00:00:00Z,ROBBERY,1538
2002-11-01T00:00:00Z,BATTERY,6607
2002-11-01T00:00:00Z,MOTOR VEHICLE THEFT,2022
2002-11-01T00:00:00Z,OTHER OFFENSE,2400
2002-11-01T00:00:00Z,NARCOTICS,4046
2002-11-01T00:00:00Z,ASSAULT,2176
2002-11-01T00:00:00Z,BURGLARY,2251
2002-11-01T00:00:00Z,DECEPTIVE PRACTICE,981
2002-10-01T00:00:00Z,CRIMINAL DAMAGE,5016
2002-10-01T00:00:00Z,BATTERY,8027
2002-10-01T00:00:00Z,NARCOTICS,4108
2002-10-01T00:00:00Z,THEFT,8865
2002-10-01T00:00:00Z,MOTOR VEHICLE THEFT,2174
2002-10-01T00:00:00Z,ASSAULT,2734
2002-10-01T00:00:00Z,OTHER OFFENSE,2787
2002-10-01T00:00:00Z,ROBBERY,1781
2002-10-01T00:00:00Z,BURGLARY,2253
2002-10-01T00:00:00Z,DECEPTIVE PRACTICE,1075
2002-09-01T00:00:00Z,THEFT,8673
2002-09-01T00:00:00Z,BURGLARY,2347
2002-09-01T00:00:00Z,BATTERY,8615
2002-09-01T00:00:00Z,CRIMINAL DAMAGE,4821
2002-09-01T00:00:00Z,NARCOTICS,3652
2002-09-01T00:00:00Z,ROBBERY,1716
2002-09-01T00:00:00Z,ASSAULT,3000
2002-09-01T00:00:00Z,MOTOR VEHICLE THEFT,2133
2002-09-01T00:00:00Z,OTHER OFFENSE,2285
2002-09-01T00:00:00Z,DECEPTIVE PRACTICE,1055
2002-08-01T00:00:00Z,BATTERY,8520
2002-08-01T00:00:00Z,ASSAULT,2886
2002-08-01T00:00:00Z,BURGLARY,2403
2002-08-01T00:00:00Z,CRIMINAL DAMAGE,4965
2002-08-01T00:00:00Z,MOTOR VEHICLE THEFT,2258
2002-08-01T00:00:00Z,THEFT,9300
2002-08-01T00:00:00Z,OTHER OFFENSE,2536
2002-08-01T00:00:00Z,NARCOTICS,4128
2002-08-01T00:00:00Z,DECEPTIVE PRACTICE,1183
2002-08-01T00:00:00Z,ROBBERY,1940
2002-07-01T00:00:00Z,THEFT,9404
2002-07-01T00:00:00Z,CRIMINAL DAMAGE,5277
2002-07-01T00:00:00Z,BATTERY,9785
2002-07-01T00:00:00Z,BURGLARY,2401
2002-07-01T00:00:00Z,OTHER OFFENSE,2608
2002-07-01T00:00:00Z,ASSAULT,3114
2002-07-01T00:00:00Z,ROBBERY,1794
2002-07-01T00:00:00Z,NARCOTICS,4004
2002-07-01T00:00:00Z,MOTOR VEHICLE THEFT,2289
2002-07-01T00:00:00Z,DECEPTIVE PRACTICE,1158
2002-06-01T00:00:00Z,BATTERY,9501
2002-06-01T00:00:00Z,ASSAULT,3085
2002-06-01T00:00:00Z,OTHER OFFENSE,2671
2002-06-01T00:00:00Z,THEFT,8211
2002-06-01T00:00:00Z,ROBBERY,1525
2002-06-01T00:00:00Z,BURGLARY,2111
2002-06-01T00:00:00Z,NARCOTICS,3910
2002-06-01T00:00:00Z,MOTOR VEHICLE THEFT,1905
2002-06-01T00:00:00Z,CRIMINAL DAMAGE,4825
2002-06-01T00:00:00Z,DECEPTIVE PRACTICE,1070
2002-05-01T00:00:00Z,MOTOR VEHICLE THEFT,1959
2002-05-01T00:00:00Z,BATTERY,8890
2002-05-01T00:00:00Z,ROBBERY,1393
2002-05-01T00:00:00Z,THEFT,8091
2002-05-01T00:00:00Z,CRIMINAL DAMAGE,4736
2002-05-01T00:00:00Z,NARCOTICS,4569
2002-05-01T00:00:00Z,BURGLARY,2030
2002-05-01T00:00:00Z,OTHER OFFENSE,2808
2002-05-01T00:00:00Z,ASSAULT,3167
2002-05-01T00:00:00Z,DECEPTIVE PRACTICE,1115
2002-04-01T00:00:00Z,THEFT,7315
2002-04-01T00:00:00Z,NARCOTICS,4564
2002-04-01T00:00:00Z,BATTERY,7715
2002-04-01T00:00:00Z,ASSAULT,2550
2002-04-01T00:00:00Z,BURGLARY,1816
2002-04-01T00:00:00Z,OTHER OFFENSE,2937
2002-04-01T00:00:00Z,CRIMINAL DAMAGE,4686
2002-04-01T00:00:00Z,ROBBERY,1371
2002-04-01T00:00:00Z,MOTOR VEHICLE THEFT,1976
2002-04-01T00:00:00Z,DECEPTIVE PRACTICE,1149
2002-03-01T00:00:00Z,BATTERY,7287
2002-03-01T00:00:00Z,OTHER OFFENSE,2875
2002-03-01T00:00:00Z,ROBBERY,1300
2002-03-01T00:00:00Z,CRIMINAL DAMAGE,4335
2002-03-01T00:00:00Z,MOTOR VEHICLE THEFT,2032
2002-03-01T00:00:00Z,ASSAULT,2423
2002-03-01T00:00:00Z,THEFT,7018
2002-03-01T00:00:00Z,NARCOTICS,4817
2002-03-01T00:00:00Z,BURGLARY,1702
2002-03-01T00:00:00Z,DECEPTIVE PRACTICE,966
2002-02-01T00:00:00Z,DECEPTIVE PRACTICE,960
2002-02-01T00:00:00Z,ROBBERY,1135
2002-02-01T00:00:00Z,BATTERY,5806
2002-02-01T00:00:00Z,BURGLARY,1539
2002-02-01T00:00:00Z,CRIMINAL DAMAGE,3682
2002-02-01T00:00:00Z,OTHER OFFENSE,2662
2002-02-01T00:00:00Z,NARCOTICS,4792
2002-02-01T00:00:00Z,THEFT,6129
2002-02-01T00:00:00Z,ASSAULT,2004
2002-02-01T00:00:00Z,MOTOR VEHICLE THEFT,1805
2002-01-01T00:00:00Z,NARCOTICS,4775
2002-01-01T00:00:00Z,ROBBERY,1467
2002-01-01T00:00:00Z,CRIMINAL DAMAGE,4129
2002-01-01T00:00:00Z,BURGLARY,2063
2002-01-01T00:00:00Z,BATTERY,6685
2002-01-01T00:00:00Z,MOTOR VEHICLE THEFT,2056
2002-01-01T00:00:00Z,ASSAULT,2255
2002-01-01T00:00:00Z,THEFT,7189
2002-01-01T00:00:00Z,OTHER OFFENSE,2733
2002-01-01T00:00:00Z,DECEPTIVE PRACTICE,1139
2001-12-01T00:00:00Z,THEFT,7315
2001-12-01T00:00:00Z,CRIMINAL DAMAGE,4193
2001-12-01T00:00:00Z,BATTERY,6644
2001-12-01T00:00:00Z,NARCOTICS,4337
2001-12-01T00:00:00Z,ROBBERY,1634
2001-12-01T00:00:00Z,BURGLARY,2091
2001-12-01T00:00:00Z,OTHER OFFENSE,2011
2001-12-01T00:00:00Z,DECEPTIVE PRACTICE,1172
2001-12-01T00:00:00Z,ASSAULT,2073
2001-12-01T00:00:00Z,MOTOR VEHICLE THEFT,2174
2001-11-01T00:00:00Z,DECEPTIVE PRACTICE,1127
2001-11-01T00:00:00Z,BATTERY,7088
2001-11-01T00:00:00Z,NARCOTICS,4348
2001-11-01T00:00:00Z,THEFT,7771
2001-11-01T00:00:00Z,CRIMINAL DAMAGE,4631
2001-11-01T00:00:00Z,ASSAULT,2388
2001-11-01T00:00:00Z,BURGLARY,2409
2001-11-01T00:00:00Z,MOTOR VEHICLE THEFT,2319
2001-11-01T00:00:00Z,OTHER OFFENSE,2250
2001-11-01T00:00:00Z,ROBBERY,1592
2001-10-01T00:00:00Z,CRIMINAL DAMAGE,5047
2001-10-01T00:00:00Z,MOTOR VEHICLE THEFT,2832
2001-10-01T00:00:00Z,OTHER OFFENSE,2175
2001-10-01T00:00:00Z,ROBBERY,1851
2001-10-01T00:00:00Z,THEFT,8819
2001-10-01T00:00:00Z,NARCOTICS,4016
2001-10-01T00:00:00Z,BATTERY,7995
2001-10-01T00:00:00Z,ASSAULT,2613
2001-10-01T00:00:00Z,BURGLARY,2637
2001-10-01T00:00:00Z,DECEPTIVE PRACTICE,1232
2001-09-01T00:00:00Z,THEFT,8593
2001-09-01T00:00:00Z,DECEPTIVE PRACTICE,1118
2001-09-01T00:00:00Z,OTHER OFFENSE,2261
2001-09-01T00:00:00Z,BATTERY,7996
2001-09-01T00:00:00Z,ASSAULT,2853
2001-09-01T00:00:00Z,NARCOTICS,3663
2001-09-01T00:00:00Z,CRIMINAL DAMAGE,4617
2001-09-01T00:00:00Z,ROBBERY,1753
2001-09-01T00:00:00Z,MOTOR VEHICLE THEFT,2456
2001-09-01T00:00:00Z,BURGLARY,2365
2001-08-01T00:00:00Z,ASSAULT,3013
2001-08-01T00:00:00Z,BATTERY,8337
2001-08-01T00:00:00Z,ROBBERY,1701
2001-08-01T00:00:00Z,NARCOTICS,4238
2001-08-01T00:00:00Z,OTHER OFFENSE,2568
2001-08-01T00:00:00Z,THEFT,9430
2001-08-01T00:00:00Z,DECEPTIVE PRACTICE,1222
2001-08-01T00:00:00Z,CRIMINAL DAMAGE,5013
2001-08-01T00:00:00Z,MOTOR VEHICLE THEFT,2286
2001-08-01T00:00:00Z,BURGLARY,2414
2001-07-01T00:00:00Z,ROBBERY,1654
2001-07-01T00:00:00Z,THEFT,9277
2001-07-01T00:00:00Z,BATTERY,9096
2001-07-01T00:00:00Z,BURGLARY,2467
2001-07-01T00:00:00Z,MOTOR VEHICLE THEFT,2523
2001-07-01T00:00:00Z,OTHER OFFENSE,2586
2001-07-01T00:00:00Z,NARCOTICS,3893
2001-07-01T00:00:00Z,ASSAULT,3010
2001-07-01T00:00:00Z,CRIMINAL DAMAGE,5183
2001-07-01T00:00:00Z,DECEPTIVE PRACTICE,1138
2001-06-01T00:00:00Z,ASSAULT,2759
2001-06-01T00:00:00Z,NARCOTICS,4031
2001-06-01T00:00:00Z,ROBBERY,1445
2001-06-01T00:00:00Z,BATTERY,8740
2001-06-01T00:00:00Z,THEFT,8420
2001-06-01T00:00:00Z,OTHER OFFENSE,2399
2001-06-01T00:00:00Z,MOTOR VEHICLE THEFT,2229
2001-06-01T00:00:00Z,CRIMINAL DAMAGE,4679
2001-06-01T00:00:00Z,DECEPTIVE PRACTICE,1160
2001-06-01T00:00:00Z,BURGLARY,2059
2001-05-01T00:00:00Z,DECEPTIVE PRACTICE,1193
2001-05-01T00:00:00Z,ROBBERY,1488
2001-05-01T00:00:00Z,CRIMINAL DAMAGE,4676
2001-05-01T00:00:00Z,THEFT,8232
2001-05-01T00:00:00Z,BATTERY,8870
2001-05-01T00:00:00Z,NARCOTICS,4035
2001-05-01T00:00:00Z,BURGLARY,1969
2001-05-01T00:00:00Z,MOTOR VEHICLE THEFT,2140
2001-05-01T00:00:00Z,ASSAULT,2898
2001-05-01T00:00:00Z,OTHER OFFENSE,2485
2001-04-01T00:00:00Z,CRIMINAL DAMAGE,4849
2001-04-01T00:00:00Z,NARCOTICS,4042
2001-04-01T00:00:00Z,BATTERY,8307
2001-04-01T00:00:00Z,ASSAULT,2738
2001-04-01T00:00:00Z,ROBBERY,1339
2001-04-01T00:00:00Z,MOTOR VEHICLE THEFT,2079
2001-04-01T00:00:00Z,THEFT,7550
2001-04-01T00:00:00Z,BURGLARY,1914
2001-04-01T00:00:00Z,OTHER OFFENSE,2428
2001-04-01T00:00:00Z,DECEPTIVE PRACTICE,1127
2001-03-01T00:00:00Z,OTHER OFFENSE,2807
2001-03-01T00:00:00Z,BATTERY,7639
2001-03-01T00:00:00Z,THEFT,7654
2001-03-01T00:00:00Z,NARCOTICS,4861
2001-03-01T00:00:00Z,ASSAULT,2813
2001-03-01T00:00:00Z,CRIMINAL DAMAGE,4557
2001-03-01T00:00:00Z,ROBBERY,1392
2001-03-01T00:00:00Z,MOTOR VEHICLE THEFT,2107
2001-03-01T00:00:00Z,BURGLARY,1816
2001-03-01T00:00:00Z,DECEPTIVE PRACTICE,1250
2001-02-01T00:00:00Z,BATTERY,6028
2001-02-01T00:00:00Z,CRIMINAL DAMAGE,3630
2001-02-01T00:00:00Z,NARCOTICS,4366
2001-02-01T00:00:00Z,OTHER OFFENSE,2448
2001-02-01T00:00:00Z,BURGLARY,1653
2001-02-01T00:00:00Z,THEFT,6556
2001-02-01T00:00:00Z,DECEPTIVE PRACTICE,1097
2001-02-01T00:00:00Z,MOTOR VEHICLE THEFT,1755
2001-02-01T00:00:00Z,ASSAULT,2024
2001-02-01T00:00:00Z,ROBBERY,1156
2001-01-01T00:00:00Z,THEFT,7674
2001-01-01T00:00:00Z,BATTERY,6506
2001-01-01T00:00:00Z,CRIMINAL DAMAGE,3882
2001-01-01T00:00:00Z,OTHER OFFENSE,2744
2001-01-01T00:00:00Z,ASSAULT,2114
2001-01-01T00:00:00Z,NARCOTICS,4711
2001-01-01T00:00:00Z,ROBBERY,1394
2001-01-01T00:00:00Z,MOTOR VEHICLE THEFT,2068
2001-01-01T00:00:00Z,DECEPTIVE PRACTICE,1310
2001-01-01T00:00:00Z,BURGLARY,1911
